Customer_ID,Name_and_Surname,Age,Gender,Location,Income_Level,Policy_Type,Premium_Amount,Dependents,Payment_Method,Late_Payments,Missed_Payments,Number_of_Complaints,Claims_Filed,Customer_Tenure,Service_Satisfaction,Churn_Percentage
254,Simba Ncube,53,Male,Bindura,Medium,Individual,32,4,Ecocash,3,2,2,3,5,3,73
255,Memory Chikowore,46,Female,Norton,Medium,Family,10,3,Ecocash,1,4,3,0,5,2,95
256,Brian Mashiri,27,Female,Marondera,Medium,Family,117,2,Cash,8,1,2,1,5,5,75
257,Natsai Mutambara,63,Male,Gweru,Low,Family,18,4,Cash,2,1,1,2,1,1,69
258,Rutendo Chirinda,47,Male,Kadoma,Low,Individual,14,5,Cash,9,4,2,2,7,2,100
259,Nyarai Chibanda,43,Male,Kadoma,Medium,Family,40,4,Bank Debit,5,5,2,2,8,5,88
260,Tendekai Mashingaidze,51,Male,Kwekwe,Medium,Individual,30,1,Mobile Money,6,5,4,1,1,5,100
261,Kundai Munyai,72,Female,Victoria Falls,High,Family,15,0,Mobile Money,4,1,2,0,3,1,87
262,Prince Mashava,66,Male,Mutare,Medium,Individual,65,5,Cash,4,3,3,2,4,3,95
263,Elton Chikwanda,74,Male,Kariba,Medium,Individual,23,3,Bank Debit,8,1,3,3,7,2,100
264,Melody Nkomo,50,Male,Kwekwe,High,Individual,65,1,Mobile Money,2,0,1,3,3,1,60
265,Rutendo Nkala,25,Female,Kwekwe,Medium,Individual,43,0,Cash,0,3,1,3,5,3,55
266,Memory Chirinda,45,Male,Mutare,Low,Family,76,4,Ecocash,1,3,0,3,2,1,66
267,Tonderai Mupfudze,59,Male,Gweru,High,Individual,104,3,Bank Debit,7,4,3,1,9,3,100
268,Memory Nkomo,27,Female,Victoria Falls,Medium,Family,96,4,Bank Debit,7,4,3,0,1,1,100
269,Rutendo Munyai,23,Female,Mutare,Low,Individual,74,2,Bank Debit,3,2,1,3,9,2,71
270,Anesu Chirinda,41,Male,Bindura,Medium,Family,114,0,Mobile Money,0,2,2,0,6,5,42
271,Memory Mutsvairo,39,Female,Chegutu,High,Family,13,5,Ecocash,5,0,3,3,4,5,63
272,Precious Chirinda,52,Male,Bindura,Medium,Family,107,2,Ecocash,3,5,1,1,7,5,68
273,Tanaka Munyai,22,Female,Victoria Falls,Low,Individual,70,1,Ecocash,7,0,3,3,1,2,99
274,Faith Mupinga,19,Male,Kariba,Medium,Individual,17,1,Ecocash,6,2,0,1,8,1,84
275,Shamiso Munyai,56,Male,Chitungwiza,Medium,Individual,53,1,Mobile Money,2,5,3,2,1,1,100
276,Tinotenda Munyai,48,Female,Harare,High,Family,83,2,Cash,7,0,0,1,7,2,67
277,Simbarashe Mupunga,32,Female,Chegutu,Low,Family,48,2,Cash,3,1,4,3,5,3,86
278,Memory Chikowore,62,Female,Bindura,High,Family,111,1,Cash,8,5,4,1,7,3,100
279,Tinotenda Mataruse,56,Female,Marondera,High,Family,33,2,Cash,8,4,2,3,9,5,96
280,Kudakwashe Mataruse,71,Male,Bindura,High,Family,100,4,Ecocash,8,1,0,3,8,1,87
281,Tadiwa Mupinga,32,Male,Masvingo,Medium,Family,49,5,Bank Debit,4,1,2,0,5,4,63
282,Rudo Mashiri,63,Male,Chitungwiza,Medium,Individual,44,2,Mobile Money,5,3,4,2,3,3,100
283,Shingirai Mutambara,71,Female,Mutare,Medium,Family,18,0,Cash,3,5,3,0,6,2,100
284,Tatenda Mataruse,37,Female,Kwekwe,Medium,Individual,85,0,Ecocash,4,4,1,0,6,2,90
285,Kudakwashe Mutsvairo,53,Female,Norton,High,Individual,60,2,Mobile Money,7,2,1,1,5,2,91
286,Tonderai Mashava,28,Female,Kadoma,High,Individual,111,4,Bank Debit,4,3,4,1,6,3,100
287,Simba Mashiri,38,Female,Chegutu,Low,Individual,37,5,Ecocash,0,5,4,3,6,5,83
288,Farai Munetsi,44,Female,Mutare,Medium,Individual,74,5,Mobile Money,4,4,4,3,4,4,100
289,Shamiso Mashiri,24,Male,Kwekwe,Medium,Individual,101,3,Bank Debit,1,0,0,2,7,4,21
290,Rudo Mupinga,71,Female,Bindura,Low,Individual,59,0,Ecocash,6,0,3,3,2,4,76
291,Brian Dube,31,Male,Masvingo,High,Family,13,5,Cash,7,0,3,0,5,1,100
292,Tendekai Mashava,36,Male,Masvingo,Low,Individual,89,5,Ecocash,6,2,3,0,1,5,84
293,Nyasha Mapfumo,72,Female,Kariba,Low,Individual,19,0,Cash,8,0,2,2,1,1,100
294,Nyasha Mupunga,64,Female,Victoria Falls,Medium,Family,19,3,Mobile Money,7,0,1,2,3,3,69
295,Tendekai Mupfumi,41,Male,Hwange,High,Individual,65,0,Ecocash,6,2,0,1,5,5,52
296,Simba Mutizwa,38,Male,Marondera,Low,Individual,73,0,Mobile Money,2,0,3,0,8,4,56
297,Rudo Mutsvairo,46,Male,Mutare,High,Family,50,0,Bank Debit,0,5,4,0,2,2,100
298,Blessing Mashingaidze,59,Female,Bulawayo,Medium,Family,16,4,Ecocash,7,3,2,1,6,4,92
299,Kundai Mupfudze,67,Male,Bindura,High,Family,101,0,Ecocash,8,3,1,2,2,3,95
300,Rutendo Mupinga,53,Female,Hwange,Medium,Family,93,4,Mobile Money,2,1,0,2,8,2,49
301,Memory Matiza,57,Female,Harare,Low,Family,12,2,Cash,7,0,0,3,5,4,51
302,Fadzai Chirinda,49,Male,Kwekwe,Low,Individual,84,3,Mobile Money,9,4,3,3,6,1,100
303,Tinashe Mutsvairo,19,Male,Hwange,Medium,Individual,107,3,Cash,7,0,3,0,8,1,100
304,Nyarai Mupoperi,33,Male,Victoria Falls,Low,Family,72,1,Cash,5,2,4,2,8,1,100
305,Tawanda Munetsi,67,Male,Victoria Falls,Medium,Family,109,1,Bank Debit,1,5,3,2,6,2,100
306,Elton Mutambara,66,Male,Kwekwe,Low,Individual,44,5,Ecocash,8,1,3,0,7,2,100
307,Faith Chigumba,39,Female,Harare,Medium,Individual,106,0,Bank Debit,5,2,3,1,9,5,77
308,Farai Nkala,46,Male,Bindura,High,Family,82,4,Cash,7,5,4,1,4,3,100
309,Anesu Mupfumi,34,Male,Gweru,Medium,Family,76,5,Bank Debit,0,0,0,0,6,1,40
310,Tinashe Mupoperi,22,Male,Kadoma,High,Individual,89,1,Cash,9,5,1,0,4,2,100
311,Prince Mupamhanga,48,Female,Chitungwiza,Low,Family,93,1,Mobile Money,9,4,2,1,3,5,100
312,Rudo Masango,48,Female,Kwekwe,Medium,Individual,49,3,Cash,0,1,1,1,8,5,25
313,Melody Mupamhanga,45,Male,Kwekwe,High,Individual,62,0,Bank Debit,7,5,3,3,6,4,100
314,Rudo Chiweshe,37,Female,Bindura,High,Individual,108,2,Ecocash,0,4,3,0,3,2,90
315,Simba Mutasa,22,Male,Bulawayo,Medium,Individual,91,2,Cash,1,4,0,2,9,2,65
316,Memory Mutsvangwa,36,Female,Masvingo,Medium,Individual,33,3,Mobile Money,0,4,0,0,3,2,60
317,Tawanda Mashava,24,Male,Kadoma,Medium,Family,103,4,Ecocash,1,1,3,3,5,3,66
318,Kudakwashe Matiza,34,Male,Masvingo,Low,Family,96,2,Ecocash,9,2,0,2,8,3,83
319,Melody Mutizwa,61,Female,Harare,Low,Family,89,5,Bank Debit,9,4,0,3,5,4,89
320,Taurai Ncube,50,Male,Chitungwiza,Low,Individual,47,0,Ecocash,6,0,4,2,5,4,86
321,Fadzai Mupunga,38,Female,Gweru,Medium,Individual,115,1,Cash,8,1,0,0,4,3,71
322,Rutendo Ncube,71,Male,Harare,High,Individual,96,5,Mobile Money,4,0,3,0,4,2,82
323,Natsai Dube,62,Female,Bulawayo,High,Individual,28,2,Cash,7,5,2,1,5,5,98
324,Tinotenda Mashava,71,Female,Kadoma,Low,Individual,34,3,Cash,4,1,1,3,3,5,45
325,Memory Moyo,38,Male,Bindura,Medium,Individual,40,0,Cash,7,0,4,2,5,5,83
326,Kundai Dube,36,Female,Bulawayo,Low,Individual,72,5,Bank Debit,6,3,1,0,6,2,93
327,Shamiso Mutsvairo,39,Male,Marondera,Low,Individual,82,3,Ecocash,3,2,1,0,2,5,47
328,Kundai Masuku,65,Female,Masvingo,Low,Individual,54,5,Ecocash,3,1,4,1,3,3,86
329,Kundai Moyo,63,Female,Chitungwiza,Medium,Individual,55,1,Bank Debit,2,5,2,0,5,3,89
330,Memory Chirinda,64,Male,Victoria Falls,Medium,Individual,81,4,Mobile Money,6,2,3,3,9,1,100
331,Anesu Chikafu,53,Female,Chitungwiza,Low,Individual,111,3,Mobile Money,4,4,2,1,2,1,100
332,Tawanda Munyai,70,Female,Harare,High,Family,13,0,Bank Debit,7,3,2,1,1,3,100
333,Shamiso Ncube,23,Male,Marondera,Medium,Individual,29,1,Ecocash,6,4,4,0,9,1,100
334,Rutendo Mupamhanga,19,Female,Marondera,Medium,Family,57,3,Mobile Money,9,2,1,2,3,5,77
335,Shingirai Chirume,42,Male,Bindura,Low,Individual,13,3,Bank Debit,7,5,4,2,3,3,100
336,Nyasha Mashingaidze,38,Male,Victoria Falls,Medium,Individual,19,3,Mobile Money,5,3,0,1,6,1,86
337,Tatenda Mutizwa,71,Male,Bindura,Medium,Individual,106,5,Bank Debit,2,0,1,2,6,5,28
338,Faith Nkala,62,Female,Masvingo,Low,Individual,28,4,Mobile Money,1,1,2,0,9,1,72
339,Nyasha Chirinda,54,Male,Mutare,Low,Family,12,1,Ecocash,0,4,3,0,2,2,90
340,Taurai Mupunga,30,Female,Kariba,High,Individual,68,3,Ecocash,9,5,0,1,5,5,88
341,Shamiso Chigumba,74,Male,Harare,Low,Individual,90,4,Mobile Money,7,1,4,3,8,2,100
342,Faith Mupinga,51,Male,Norton,Medium,Individual,24,0,Bank Debit,1,3,2,3,9,5,54
343,Tapiwa Chikwanda,70,Female,Marondera,High,Individual,31,2,Ecocash,2,4,2,1,5,1,98
344,Clive Munyai,50,Male,Marondera,High,Family,62,0,Mobile Money,6,3,3,2,3,4,97
345,Nyarai Mashiri,57,Male,Mutare,High,Individual,43,3,Ecocash,7,5,1,3,5,5,88
346,Rudo Chiweshe,54,Male,Harare,Low,Individual,87,4,Ecocash,5,1,1,2,2,3,66
347,Elton Mashingaidze,73,Female,Kariba,Low,Individual,79,1,Cash,6,3,4,3,2,4,100
348,Rudo Chikore,56,Female,Kariba,Low,Family,84,2,Mobile Money,0,3,1,1,7,5,39
349,Shamiso Mupoperi,64,Female,Marondera,Low,Family,31,0,Ecocash,2,4,1,2,7,5,56
350,Brian Mutsvangwa,49,Male,Bulawayo,Medium,Family,76,0,Bank Debit,3,5,2,2,9,1,100
351,Kudakwashe Mupfudze,27,Male,Kadoma,Medium,Family,105,5,Cash,0,2,2,2,4,3,58
352,Clive Mutambara,69,Male,Hwange,Medium,Family,22,1,Cash,0,1,1,1,8,2,49
353,Tatenda Chirume,60,Male,Hwange,Low,Family,90,0,Cash,2,2,4,1,4,5,72
354,Clive Chirume,38,Male,Marondera,Medium,Individual,12,0,Bank Debit,7,3,1,2,1,3,92
355,Tendai Ncube,34,Female,Norton,Low,Family,65,0,Mobile Money,1,0,0,3,5,4,21
356,Brian Munyai,65,Male,Chitungwiza,High,Individual,85,0,Ecocash,9,5,1,2,3,1,100
357,Tatenda Mhlanga,23,Male,Mutare,High,Family,73,1,Ecocash,7,2,3,2,4,4,95
358,Taurai Mutambara,59,Male,Chitungwiza,High,Family,93,0,Cash,2,1,2,0,4,3,61
359,Precious Mashava,61,Male,Chegutu,High,Individual,98,0,Cash,0,4,3,3,3,3,82
360,Simba Mupamhanga,69,Male,Hwange,Low,Individual,65,1,Cash,6,3,3,2,2,1,100
361,Rudo Chibanda,43,Male,Mutare,High,Individual,101,1,Bank Debit,9,2,1,3,4,3,93
362,Kundai Nkala,36,Female,Masvingo,Medium,Individual,64,0,Ecocash,7,5,1,1,7,3,100
363,Tonderai Chikafu,27,Female,Victoria Falls,High,Individual,18,5,Bank Debit,5,1,2,2,2,5,60
364,Shingirai Munyai,27,Male,Marondera,Medium,Individual,40,0,Bank Debit,0,0,3,1,5,3,54
365,Kudzai Chikwanda,34,Male,Chegutu,High,Individual,92,3,Bank Debit,9,0,3,0,9,3,99
366,Farai Chiweshe,21,Female,Masvingo,High,Family,70,1,Mobile Money,6,1,0,0,3,1,77
367,Taurai Chikwanda,59,Male,Victoria Falls,High,Individual,16,4,Cash,9,5,3,2,2,4,100
368,Kundai Mupinga,55,Male,Chegutu,Low,Individual,99,2,Mobile Money,1,0,3,2,9,1,75
369,Tendai Chikafu,19,Female,Marondera,Low,Individual,47,0,Cash,5,4,0,3,5,4,69
370,Tariro Mupunga,32,Female,Marondera,High,Family,98,2,Ecocash,3,2,3,2,3,3,83
371,Tendai Mhlanga,65,Female,Hwange,High,Family,114,5,Bank Debit,3,2,4,0,4,1,100
372,Blessing Mutsvairo,18,Female,Hwange,Medium,Family,110,4,Bank Debit,5,5,3,1,8,2,100
373,Rudo Mupamhanga,66,Female,Bindura,Medium,Individual,69,1,Bank Debit,3,2,0,0,1,5,39
374,Nyasha Mutasa,41,Female,Mutare,High,Family,25,3,Bank Debit,9,5,0,2,3,2,100
375,Faith Chiweshe,74,Male,Marondera,Medium,Individual,72,0,Ecocash,7,0,2,2,9,4,71
376,Ashley Chiweshe,23,Female,Kwekwe,Medium,Family,68,2,Ecocash,5,4,2,1,3,3,97
377,Kundai Mupamhanga,29,Male,Chegutu,Low,Individual,19,2,Ecocash,9,5,2,2,9,2,100
378,Tinotenda Mashingaidze,34,Female,Bindura,High,Family,89,4,Bank Debit,9,4,2,0,8,1,100
379,Tinashe Munyai,37,Female,Kariba,Medium,Family,107,5,Bank Debit,4,3,1,1,7,2,83
380,Tafadzwa Chirume,21,Male,Kwekwe,High,Individual,83,1,Mobile Money,7,4,2,3,3,4,99
381,Takudzwa Moyo,43,Female,Hwange,High,Family,87,2,Cash,7,0,4,3,8,3,99
382,Tendekai Sibanda,25,Female,Hwange,Low,Family,102,5,Bank Debit,9,3,4,1,8,3,100
383,Ashley Nkomo,66,Female,Chegutu,Medium,Individual,20,5,Cash,1,4,3,0,2,2,95
384,Melody Mutasa,59,Female,Chitungwiza,High,Family,23,2,Mobile Money,6,2,1,2,1,5,64
385,Melody Chibanda,60,Female,Norton,Medium,Family,15,3,Cash,9,4,2,1,9,3,100
386,Rumbidzai Mupamhanga,26,Male,Chitungwiza,Low,Family,20,0,Ecocash,6,5,3,1,4,2,100
387,Shingirai Mataruse,66,Female,Chegutu,High,Family,54,1,Cash,4,3,2,2,8,1,100
388,Shingirai Mashava,65,Female,Masvingo,Medium,Individual,111,5,Mobile Money,2,4,2,1,8,2,90
389,Rutendo Mutambara,35,Female,Bulawayo,Low,Individual,15,2,Cash,2,0,2,2,9,4,46
390,Clive Dube,18,Female,Marondera,Low,Individual,18,3,Ecocash,9,0,3,1,2,4,91
391,Prince Chikwanda,26,Male,Bulawayo,High,Individual,111,5,Bank Debit,8,2,2,2,6,2,100
392,Kudakwashe Nkomo,48,Male,Kwekwe,Low,Family,116,2,Cash,8,3,2,3,9,3,100
393,Fadzai Chikafu,33,Male,Masvingo,High,Individual,24,1,Ecocash,9,2,2,3,1,3,100
394,Tendai Chigumba,66,Male,Gweru,High,Individual,11,5,Bank Debit,6,4,2,0,7,1,100
395,Elton Mutsvairo,30,Male,Chitungwiza,Low,Individual,40,4,Ecocash,8,3,3,2,4,3,100
396,Simbarashe Moyo,73,Female,Hwange,Low,Family,105,3,Bank Debit,4,5,3,3,8,3,100
397,Tawanda Mapfumo,64,Male,Bindura,High,Individual,104,3,Bank Debit,9,1,3,3,5,4,98
398,Prince Mutizwa,61,Female,Bindura,High,Family,101,2,Cash,1,0,3,0,8,4,51
399,Rudo Mutsvairo,74,Female,Bindura,High,Individual,56,1,Mobile Money,9,3,4,0,8,1,100
400,Tinashe Nkala,50,Female,Kadoma,Medium,Family,11,3,Bank Debit,2,0,3,0,7,3,64
401,Tendekai Chirinda,56,Male,Mutare,Low,Family,100,4,Mobile Money,5,5,2,0,5,4,96
402,Fadzai Dube,38,Female,Hwange,Medium,Individual,103,1,Cash,3,5,4,2,6,2,100
403,Tendai Chibanda,22,Male,Gweru,High,Family,18,0,Cash,3,4,3,2,9,4,89
404,Simbarashe Mutsvangwa,48,Male,Chegutu,Medium,Individual,58,1,Cash,2,5,3,1,2,3,99
405,Kudzai Chikafu,65,Male,Harare,Medium,Individual,33,5,Bank Debit,2,1,1,1,5,2,59
406,Tinashe Chirinda,66,Male,Kariba,Low,Family,38,3,Bank Debit,3,3,1,1,1,1,88
407,Tadiwa Munetsi,25,Female,Kwekwe,High,Individual,82,4,Cash,5,4,0,0,1,1,95
408,Rudo Ncube,33,Female,Masvingo,Low,Individual,37,3,Mobile Money,4,4,1,3,2,3,82
409,Faith Chibanda,35,Male,Victoria Falls,High,Family,11,3,Ecocash,6,0,1,0,7,3,64
410,Takudzwa Ndlovu,23,Female,Bulawayo,Low,Individual,23,4,Cash,4,5,4,0,8,4,100
411,Blessing Munyai,52,Male,Kariba,High,Individual,59,4,Bank Debit,3,4,1,1,5,3,77
412,Anesu Mashiri,58,Female,Chitungwiza,High,Family,99,4,Cash,5,2,4,3,1,3,100
413,Shingirai Moyo,25,Male,Harare,Low,Family,98,1,Mobile Money,4,1,0,3,2,5,35
414,Tatenda Ndlovu,38,Female,Kwekwe,Medium,Family,42,0,Mobile Money,7,0,2,1,8,1,95
415,Kudakwashe Chirume,60,Male,Victoria Falls,High,Family,42,2,Mobile Money,4,4,4,0,9,4,100
416,Brian Moyo,48,Male,Masvingo,Low,Family,72,2,Ecocash,7,1,1,2,4,5,60
417,Tendekai Mupoperi,60,Female,Hwange,Low,Individual,95,1,Mobile Money,6,4,4,0,1,4,100
418,Ashley Munetsi,47,Male,Kadoma,High,Family,24,4,Cash,8,0,2,0,4,1,100
419,Fadzai Dube,41,Male,Kwekwe,Low,Individual,102,5,Bank Debit,2,4,0,2,7,1,78
420,Faith Chikafu,51,Female,Chegutu,Medium,Individual,87,0,Bank Debit,0,0,4,2,2,3,64
421,Memory Mutambara,31,Male,Mutare,Low,Family,68,3,Cash,3,4,0,3,7,2,75
422,Ashley Mapfumo,39,Male,Kariba,Medium,Individual,32,0,Ecocash,0,3,2,2,5,4,57
423,Tonderai Nkala,63,Female,Bindura,Medium,Individual,74,2,Cash,3,4,1,2,2,1,93
424,Clive Masango,19,Male,Kadoma,Medium,Individual,48,3,Ecocash,4,1,1,2,6,3,61
425,Precious Mutsvangwa,57,Female,Mutare,High,Individual,99,3,Bank Debit,8,4,1,2,1,2,100
426,Tatenda Chikore,34,Female,Bulawayo,High,Individual,18,2,Ecocash,2,3,2,1,5,2,83
427,Elton Mupamhanga,41,Male,Bindura,High,Family,10,2,Bank Debit,1,3,3,3,2,1,96
428,Kudakwashe Mutsvangwa,57,Female,Mutare,Low,Family,52,0,Bank Debit,6,2,0,1,5,4,60
429,Rutendo Chikafu,64,Female,Kwekwe,Low,Individual,74,1,Bank Debit,0,1,0,1,9,1,47
430,Shamiso Mupinga,37,Male,Kadoma,High,Individual,29,3,Bank Debit,4,5,1,1,1,4,83
431,Tadiwa Munyoro,44,Female,Marondera,Low,Family,111,3,Ecocash,4,4,0,3,5,1,88
432,Tendekai Mutasa,54,Female,Chitungwiza,Low,Individual,27,1,Cash,4,0,2,1,1,1,82
433,Tapiwa Munyai,53,Female,Hwange,Medium,Family,52,4,Mobile Money,7,3,0,3,2,3,80
434,Tapiwa Munyoro,70,Female,Mutare,Medium,Individual,68,0,Cash,8,1,4,2,6,3,100
435,Faith Mupoperi,19,Male,Bindura,Low,Family,21,2,Mobile Money,5,2,4,2,6,1,100
436,Rumbidzai Mutsvairo,31,Male,Harare,Low,Individual,59,3,Mobile Money,4,0,3,3,3,2,82
437,Elton Munyoro,28,Female,Harare,Low,Family,103,0,Cash,9,3,1,3,5,1,100
438,Tatenda Chikowore,39,Male,Chegutu,Medium,Individual,18,4,Bank Debit,3,2,1,0,6,2,71
439,Kudzai Moyo,37,Female,Bindura,High,Family,100,4,Cash,0,1,2,2,5,1,67
440,Natsai Moyo,56,Female,Gweru,Medium,Family,110,0,Cash,3,1,3,0,8,2,84
441,Rutendo Mashingaidze,20,Female,Victoria Falls,Low,Individual,90,2,Bank Debit,1,0,1,1,4,1,55
442,Shingirai Mhlanga,45,Female,Masvingo,High,Individual,23,3,Bank Debit,8,5,2,0,5,5,100
443,Rudo Mapfumo,52,Male,Kadoma,High,Individual,76,3,Mobile Money,3,4,2,3,6,3,87
444,Kundai Mutsvairo,48,Male,Marondera,High,Family,21,1,Bank Debit,2,5,3,3,5,1,100
445,Rutendo Munyai,37,Female,Norton,Low,Individual,54,3,Cash,9,5,0,0,2,1,100
446,Prince Dube,51,Male,Chegutu,Low,Individual,108,5,Mobile Money,8,1,1,2,6,4,73
447,Kundai Ncube,46,Female,Chitungwiza,Medium,Family,15,3,Cash,8,4,1,1,2,5,86
448,Shingirai Chikwanda,56,Male,Kwekwe,Low,Family,77,3,Cash,6,0,1,0,3,3,64
449,Anesu Mupinga,46,Male,Kariba,Low,Individual,63,0,Mobile Money,3,5,3,3,4,2,100
450,Tendekai Sibanda,39,Female,Kariba,High,Family,10,0,Bank Debit,5,2,1,2,6,2,81
451,Prince Mataruse,36,Female,Mutare,Medium,Family,32,2,Bank Debit,2,0,0,1,6,4,26
452,Rudo Munyai,18,Male,Kadoma,High,Family,99,2,Mobile Money,9,0,0,0,5,5,53
453,Precious Mashiri,69,Male,Victoria Falls,High,Individual,26,2,Cash,2,5,2,3,1,2,99
454,Tonderai Munyoro,35,Female,Harare,Medium,Individual,15,0,Mobile Money,2,3,0,3,6,5,39
455,Fadzai Mupfudze,48,Male,Mutare,High,Individual,22,2,Ecocash,5,1,4,1,3,4,88
456,Fadzai Sibanda,47,Female,Chegutu,Low,Family,99,0,Cash,0,0,1,0,6,1,50
457,Tinashe Sibanda,37,Male,Hwange,Medium,Individual,29,3,Ecocash,0,4,0,3,7,2,60
458,Tadiwa Chikowore,36,Male,Victoria Falls,High,Family,45,2,Bank Debit,5,2,2,2,4,1,99
459,Memory Munyai,66,Female,Mutare,Medium,Family,59,0,Mobile Money,4,4,4,0,7,1,100
460,Tinashe Chirume,31,Female,Bindura,Medium,Individual,29,0,Ecocash,2,2,3,3,4,3,78
461,Rumbidzai Chikore,70,Male,Norton,High,Individual,34,2,Mobile Money,6,2,2,3,9,3,88
462,Tapiwa Nkomo,29,Male,Harare,Low,Family,93,2,Cash,1,4,4,0,6,3,97
463,Tawanda Masuku,26,Female,Bulawayo,High,Individual,103,3,Bank Debit,6,0,0,1,8,1,70
464,Shamiso Chiweshe,42,Female,Bindura,Medium,Individual,110,0,Bank Debit,0,1,3,3,6,5,45
465,Fadzai Ndlovu,27,Female,Norton,High,Individual,20,0,Bank Debit,2,2,4,0,2,3,88
466,Kudzai Chibanda,47,Male,Chitungwiza,High,Family,11,5,Bank Debit,7,5,2,0,3,5,98
467,Clive Matiza,51,Male,Kariba,High,Individual,28,2,Mobile Money,9,3,0,2,1,5,76
468,Tariro Mutasa,64,Female,Bulawayo,Low,Individual,30,2,Cash,8,5,3,1,1,5,100
469,Tinotenda Mupamhanga,43,Male,Mutare,Low,Family,43,4,Ecocash,3,4,2,1,5,5,71
470,Ashley Chiweshe,60,Female,Hwange,High,Individual,10,1,Mobile Money,2,5,3,2,8,5,83
471,Tadiwa Chigumba,52,Female,Victoria Falls,High,Family,68,4,Bank Debit,0,4,2,1,3,5,56
472,Blessing Mashiri,26,Male,Norton,Low,Individual,68,0,Ecocash,9,2,4,1,4,4,100
473,Rudo Mhlanga,42,Female,Kwekwe,High,Individual,105,0,Cash,8,4,3,0,6,4,100
474,Clive Nkomo,63,Male,Norton,Low,Family,35,0,Bank Debit,4,0,4,3,3,5,68
475,Tariro Ndlovu,30,Male,Hwange,High,Individual,65,1,Ecocash,4,3,1,3,5,1,91
476,Kudakwashe Dube,56,Male,Kwekwe,Low,Individual,31,1,Mobile Money,0,5,2,1,3,4,71
477,Tonderai Munyoro,70,Male,Kwekwe,High,Individual,88,1,Ecocash,6,3,0,3,6,3,75
478,Nyarai Munyoro,51,Female,Masvingo,Medium,Family,81,1,Bank Debit,8,2,0,3,5,4,70
479,Nyarai Sibanda,53,Male,Hwange,Low,Individual,88,0,Cash,1,1,4,3,3,5,60
480,Kundai Ncube,54,Female,Hwange,Low,Family,24,2,Bank Debit,3,5,1,1,9,1,100
481,Kudakwashe Mashiri,57,Female,Norton,Medium,Individual,67,5,Mobile Money,2,4,4,0,3,1,100
482,Melody Ncube,51,Female,Chitungwiza,High,Individual,89,0,Cash,4,0,2,1,1,1,82
483,Tanaka Mashiri,54,Female,Masvingo,Medium,Individual,48,3,Cash,9,4,4,0,8,1,100
484,Blessing Mupoperi,28,Male,Kariba,Medium,Individual,85,0,Cash,0,0,3,2,1,5,40
485,Faith Mutsvangwa,37,Male,Bulawayo,Medium,Family,43,3,Bank Debit,7,3,0,0,7,2,88
486,Nyasha Munyai,43,Female,Harare,Low,Family,64,5,Ecocash,9,4,3,1,3,2,100
487,Ashley Chirinda,45,Male,Hwange,Low,Individual,61,5,Ecocash,3,1,2,1,9,4,58
488,Shamiso Nkomo,35,Male,Bulawayo,High,Individual,54,0,Cash,3,3,4,1,4,1,100
489,Tinashe Mashiri,46,Male,Chitungwiza,Medium,Family,11,4,Bank Debit,0,0,4,2,8,5,48
490,Nyasha Munyoro,61,Male,Gweru,High,Individual,71,4,Cash,6,5,4,3,6,3,100
491,Tatenda Mpofu,21,Female,Kadoma,Medium,Individual,109,0,Bank Debit,5,0,0,3,6,3,49
492,Takudzwa Mutambara,37,Female,Kadoma,Low,Individual,39,4,Ecocash,2,4,0,3,9,1,78
493,Faith Chikore,25,Male,Chegutu,Medium,Family,10,4,Mobile Money,4,0,1,2,4,5,38
494,Rutendo Munetsi,56,Female,Kariba,Low,Individual,62,5,Ecocash,2,2,4,0,5,5,72
495,Farai Mataruse,74,Male,Gweru,High,Individual,111,1,Ecocash,0,2,3,1,2,4,60
496,Anesu Mashava,63,Male,Mutare,High,Individual,51,0,Bank Debit,9,3,4,0,8,1,100
497,Takudzwa Nkomo,68,Male,Marondera,Medium,Family,30,1,Bank Debit,6,0,1,2,4,5,48
498,Nyarai Matiza,60,Male,Bindura,Low,Individual,47,2,Ecocash,2,5,0,1,3,4,61
499,Tendai Chiweshe,46,Male,Chegutu,Low,Individual,80,2,Ecocash,3,2,0,0,9,3,53
500,Nyasha Ndlovu,33,Male,Marondera,Medium,Family,84,4,Mobile Money,0,2,1,2,6,1,64
501,Tinashe Mupoperi,46,Male,Norton,Low,Individual,105,3,Mobile Money,2,5,1,3,6,2,87
502,Tatenda Mupoperi,51,Female,Harare,Low,Individual,22,4,Bank Debit,9,5,4,2,7,3,100
503,Precious Chirinda,63,Male,Hwange,High,Family,29,4,Ecocash,7,3,1,0,4,3,90
504,Ashley Chiweshe,42,Female,Mutare,Low,Family,29,4,Bank Debit,4,5,3,1,7,3,100
505,Elton Mupamhanga,19,Male,Chitungwiza,Low,Individual,39,0,Mobile Money,3,2,0,3,8,1,69
506,Tafadzwa Mutasa,45,Male,Chegutu,Medium,Family,58,2,Mobile Money,6,1,0,3,1,2,71
507,Tendai Mupfudze,33,Male,Kariba,Low,Individual,44,2,Bank Debit,7,3,4,1,7,1,100
508,Kudakwashe Mupunga,42,Female,Chegutu,Medium,Individual,115,0,Bank Debit,0,4,3,0,6,5,66
509,Nyasha Mhlanga,41,Male,Norton,Low,Individual,84,4,Mobile Money,8,0,1,0,6,2,82
510,Tanaka Mataruse,40,Female,Chitungwiza,Medium,Individual,79,1,Cash,4,5,2,0,7,4,91
